1	-0.03223
2	0.09949
3	0.18709
4	-0.14037
5	0.04783
6	-0.01486
7	0.08898
8	0.04965
9	0.23041
10	0.06142
11	-0.11341
12	-0.08196
13	-0.2254
14	0.16836
15	0.07609
16	-0.00485
17	-0.01516
18	0.02237
19	-0.05515
20	0.11231
21	0.26749
22	0.24477
23	0.08573
24	0.04223
25	-0.01765
26	-0.11836
27	-0.06464
28	-0.04844
29	0.01517
30	0.10948
31	-0.06347
32	-0.07509
33	0.2536
34	0.1536
35	0.08272
36	0.10074
37	-0.06322
38	-0.08637
39	-0.01575
40	0.31715
41	0.01125
42	-0.00657
43	-0.07674
44	-0.21174
45	0.00979
46	0.12335
47	0.00763
48	0.03416
49	-0.03352
50	0.16991
51	1.76312
52	1.8742
53	2.16401
54	2.02336
55	2.16057
56	1.95983
57	2.15685
58	1.86669
59	1.93649
60	2.10596
61	2.14196
62	2.13728
63	2.06843
64	2.05342
65	2.0579
66	1.99735
67	2.14444
68	2.14686
69	2.043
70	1.94336
71	2.01906
72	2.05272
73	2.1907
74	1.8394
75	1.99081
76	0.04641
77	0.02484
78	-0.17106
79	0.2026
80	-0.06542
81	0.07169
82	0.17312
83	-0.0513
84	-0.02815
85	0.04931
86	0.09443
87	0.0659
88	0.12363
89	0.07341
90	0.01681
91	0.22552
92	0.05551
93	0.0489
94	0.09317
95	0.2307
96	-0.07463
97	-0.13679
98	0.03017
99	0.0061
100	-0.11481
