1	0.03325
2	0.1645
3	0.35575
4	0.2255
5	0.51075
6	-0.55225
7	-0.228
8	0.14925
9	-0.092
10	-0.71075
11	-0.18725
12	-0.26125
13	0.222
14	-0.449
15	-0.27825
16	0.81525
17	-0.051
18	-0.221
19	-0.179
20	-0.24125
21	0.33
22	0.2365
23	0.0395
24	0.44775
25	0.0175
26	-0.562
27	-0.14275
28	-0.07125
29	-0.266
30	0.45
31	-0.36425
32	-0.0585
33	-0.9675
34	-0.31175
35	-0.0865
36	-0.8535
37	0.20125
38	-0.30225
39	0.66575
40	-0.03875
41	0.52675
42	-0.46025
43	0.0625
44	-0.03975
45	0.46675
46	0.4045
47	-1.119
48	-0.51375
49	-0.7975
50	-0.342
51	2.03625
52	2.02325
53	2.128
54	1.84975
55	2.995
56	1.93475
57	3.021
58	2.5875
59	1.51725
60	1.9575
61	2.726
62	2.186
63	1.0175
64	2.024
65	2.1605
66	2.22125
67	0.93775
68	2.459
69	2.4125
70	2.67075
71	1.55725
72	2.38675
73	1.57225
74	1.23025
75	1.1405
76	0.10075
77	0.199
78	-0.202
79	0.36925
80	-0.063
81	0.28575
82	0.46625
83	0.148
84	-0.5805
85	-0.53225
86	0.09975
87	-0.7695
88	0.559
89	0.22025
90	0.16875
91	0.5005
92	0.24025
93	-0.366
94	0.43075
95	0.36675
96	-0.1925
97	0.15125
98	0.08125
99	0.0645
100	-0.1975
