1	-0.01202
2	-0.01102
3	0.10439
4	0.05011
5	-0.14506
6	0.07853
7	0.24872
8	0.14531
9	-0.04917
10	-0.11167
11	0.0652
12	0.05616
13	0.06456
14	0.16105
15	-0.05947
16	-0.06205
17	-0.15009
18	-0.03866
19	-0.11178
20	0.0458
21	0.12628
22	0.03277
23	-0.15659
24	0.12253
25	0.0855
26	0.04108
27	0.2673
28	-0.04141
29	-0.01573
30	-0.27244
31	0.02444
32	0.06619
33	-0.05495
34	-0.15656
35	-0.03778
36	0.1227
37	0.11837
38	0.03213
39	0.00845
40	0.22305
41	-0.07834
42	0.01736
43	-0.04541
44	0.08369
45	-1.40625E-4
46	-0.00336
47	0.09375
48	-0.19972
49	0.16431
50	0.18228
51	2.01012
52	2.15711
53	1.969
54	2.00269
55	1.79473
56	2.04427
57	2.07684
58	1.99747
59	1.96473
60	1.98044
61	1.98333
62	2.06109
63	1.94564
64	2.01367
65	1.71669
66	1.89519
67	2.00711
68	2.19709
69	1.93655
70	2.10559
71	2.12094
72	1.86298
73	1.83194
74	1.75548
75	2.05698
76	0.15686
77	-0.2792
78	-0.07631
79	0.12503
80	-0.08114
81	0.10402
82	0.12323
83	-0.10522
84	-0.10362
85	-0.02827
86	0.00483
87	-0.17775
88	0.10136
89	-0.04972
90	0.04803
91	-0.15338
92	0.11036
93	0.26694
94	0.00984
95	-0.11458
96	-0.01731
97	0.12645
98	-0.17642
99	-0.08066
100	0.02491
